series_id,data,source
series_386,"ซีรีส์เรื่อง คะนึงรักนิรันดร์กาล Part for Ever เป็นซีรีส์ : 10 นาที ประเภทเรท ทั่วไป ・ ดราม่า , โรแมนติก 28 ตอน นักแสดงนำ ได้แก่ ช่ายเจิ้งเจี๋ย , เจียงหยวนย่าหรง , Yuan Zi Ming , Zhang Kai Yue , Austin Sui กำกับโดย Elsie Zhao เรื่องย่อคือ ""Part for Ever คะนึงรักนิรันดร์กาล"" มินิซีรีส์จีนแนวโรแมนติก ย้อนยุค ดัดแปลงจากนิยายออนไลน์ บอกเล่าเรื่องราวการแก้แค้นของ ""หลิงเซียว"" (รับทโดย ช่ายเจิ้งเจี๋ย) หัวหน้ากองกำลังลับที่ยกทัพทหารเข้ามายึดอำนาจเจ้าเมืองชังหลง และแต่งตั้งตัวเองขึ้นเป็นเจ้าเมืองคนใหม่ อีกทั้งยังบีบบังคับ ""ซูหวั่นเอ๋อร์"" (รับบทโดย เจียงหยวนย่าหรง) ลูกสาวเพียงคนเดียวของเจ้าเมือง ให้มาแต่งงานเป็นฮูหยินของตนเพื่อชำระแค้นในอดีต! ซูหว่านเอ๋อร์จำต้องยอมรับชะตากรรมนี้ใช้ชีวิตต่อไปในฐานะฮูหยินของเจ้าเมืองเพื่อรักษาชีวิตของท่านอา และรอคอยเวลาเพื่อจะสืบเรื่องราวที่เกิดขึ้นในอดีต Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , มินิซีรีส์ , ซีรีส์จีนย้อนยุค , ล้างแค้น , ชิงอำนาจ https://www.monomax.me/title/105134-part-for-ever.html",https://www.monomax.me/title/105134-part-for-ever.html
series_387,"ซีรีส์เรื่อง ตัวแม่เอเจนซี Agency เป็นซีรีส์ : 63 นาที ประเภทเรท ทั่วไป ・ ดราม่า 16 ตอน นักแสดงนำ ได้แก่ อีโบยอง , Son Na-Eun , Cho Seong-Ha , Han Joon-Woo , Jeon Hye-Jin , Lee Chang-Hoon , Lee Gyeong-Min , Kim Dae-Gon , Jung Woon-Sun , Jeon Kuk-Hwan , Song Young-Chang , Jo Bok-Rae กำกับโดย Lee Chang-Min เรื่องย่อคือ ""Agency ตัวแม่เอเจนซี"" ซีรีส์เกาหลีแนวดราม่าสุดเข้มข้น ตีแผ่ชีวิตแวดวงการโฆษณาได้อย่างเผ็ดร้อน สามารถทำเรตติ้งสูงถึง 16.044% บอกเล่าเรื่องราวของ ""โกอาอิน"" (รับบทโดย อีโบยอง) หญิงสาวที่ถีบตัวเองจากจุดต่ำสุดไปสู่จุดสูงสุดในชีวิต! เดิมทีเธอเป็นเด็กที่มีฐานะยากจนต้องดิ้นรนส่งตัวเองเรียนมหาวิทยาลัย ด้วยต้นทุนที่น้อยกว่าคนอื่นทำให้เธอมีนิสัยทะเยอทะยานและไม่ย่อท้อต่อโชคชะตา โกอาอินผลักดันตัวเองจนได้รับตำแหน่งหัวหน้าฝ่ายครีเอทีฟในบริษัทโฆษณาชั้นนำ 'วีซีคอมมิวนิเคชัน' แต่โกอาอินยังคงกระหายความสำเร็จและไม่ยอมหยุดอยู่แค่นี้ เพราะเธอต้องการก้าวขึ้นไปสู่การเป็นผู้บริหารระดับสูง โดยมี ""ชเวชางซู"" (รับบทโดย โจซองฮา) หัวหน้าฝ่ายวางแผนคอยขัดแข้งขัดขาไม่ยอมปล่อยให้เธอไปสู่จุดหมายโดยง่าย ในขณะเดียวกัน ""คังฮันนา"" (รับบทโดย ซนนาอึน) คุณหนูทายาทรุ่นที่สาม ก็ได้เข้ามาเริ่มงานในตำแหน่งหัวหน้าฝ่ายโซเชียลมีเดีย เพื่อพิสูจน์ว่าหลานสาวอย่างเธอสามารถสืบทอดธุรกิจนี้ได้ Tag: Tag ซีรีส์เอเชีย , ซีรีส์เกาหลี , นักร้องเกาหลีเล่นซีรีส์ , ชิงอำนาจ , ออฟฟิศ https://www.monomax.me/title/104782-agency.html",https://www.monomax.me/title/104782-agency.html
series_388,"ซีรีส์เรื่อง บันทึกรักเวนเดอเรลล่า Wenderella's Diary เป็นซีรีส์ : 45 นาที ประเภทเรท ทั่วไป ・ ตลก , โรแมนติก 24 ตอน นักแสดงนำ ได้แก่ ซ่งเหยียนเฟย , อวี๋เหมิงหลง , Liu Jia , ฝานจื้อซิน , Wang Qian Guo , Sun Yi Jie , Yang Yu Tong , Yang Zhi Ying , Hu Wen Xuan กำกับโดย Shen Wen Shuai เรื่องย่อคือ ""บันทึกรักเวนเดอเรลล่า Wenderella's Diary"" ซีรีส์จีนแนวโรแมนติก-คอมเมดี้ ที่ได้นางเอกมากความสามารถ ""ซ่งเหยียนเฟย"" ผู้เคยฝากผลงานซีรีส์จีนย้อนยุค “ลำนำรักสลับร่าง The Trust” ประกบคู่กับพระเอกสุดฮอต ""อวี๋เหมิงหลง"" จากซีรีส์จีนฟอร์มยักษ์ ""ตำนานรักนางพญางูขาว Legend of White Snake"" เล่าถึงชีวิตของ ""เวินโหรว"" (รับบทโดย ซ่งเหยียนเฟย) สาวสวยนักออกแบบเจ้าของแบรนด์รองเท้า “โพลิโมด้า” ภายนอกเธอเป็นหญิงสาวที่เพียบพร้อมทั้งการศึกษา และฐานะ แต่ความจริงแล้วเวินโหรวเป็นผู้หญิงธรรมดาที่ไม่ได้ร่ำรวยแต่อย่างใด วันหนึ่งเวินโหรวได้เข้าไปเจรจาธุรกิจกับบริษัทสวินมี่ เจ้าของแอปพลิเคชันหาคู่ชื่อดัง ทำให้เธอได้พบรักกับ ""ซ่านเหลียง"" (รับบทโดย อวี๋เหมิงหลง) ประธานบริหารหนุ่มรูปหล่อ จนลงเอยด้วยการแต่งงาน แต่แล้ว ""ซูจื่อกวง"" (รับบทโดย ฝานจื้อซิน) ประธานบริษัทลงทุนฮุ่ยซินที่เคยมีใจให้เวินโหรว ก็เข้ามาเปิดโปงตัวตนที่แท้จริงของเธอให้ซ่านเหลียงได้รับรู้ Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์จีน-ไต้หวัน สุดฟิน , ตลกเบาสมอง https://www.monomax.me/title/104722-wenderella-s-diary.html",https://www.monomax.me/title/104722-wenderella-s-diary.html
series_389,"ซีรีส์เรื่อง รักกันวันละสเต็ป Step by Step Love เป็นซีรีส์ : 28 นาที ประเภทเรท ทั่วไป ・ โรแมนติก , ตลก 28 ตอน นักแสดงนำ ได้แก่ จ้าวจื้อเว่ย , Lu Yang Yang , Zhang Lan Yi , Chang Bin , Hu Bo Wen , Ni Mei Shi กำกับโดย Shen Jin Fei เรื่องย่อคือ ""Step by Step Love รักกันวันละสเต็ป"" ซีรีส์จีนแนวโรแมนติก คอมเมดี้ เล่าถึง 'ปู้หรั่น' (รับบทโดย หลูหยางหยาง) สาวสวยนักออกแบบพื้นที่ มีคุณย่าเป็นถึงประธานใหญ่อี้หัวกรุ๊ป แต่เพราะพ่อของเธอติดคุกทำให้ญาติ ๆ ต่างคอยรังแกปู้หรั่นและแม่อยู่เสมอ ต่อมาแม่ของเธอล้มป่วยและต้องใช้เงินค่ารักษาเป็นจำนวนมาก ปู้หรั่นจึงได้ยื่นข้อเสนอกับคุณย่าว่าจะแฝงตัวเข้าไปทำงานที่บริษัทของ 'ลู่เฉินหยาง' (รับบทโดย จ้าวจื้อเว่ย) แห่งผิ่นซ่างกรุ๊ปเพื่อล้วงข้อมูล แม้ลู่เฉินหยางจะชื่นชอบในความสามารถ แต่หลังจากที่ได้รู้ว่าเธอคือใครก็ปฏิเสธไม่รับเข้าทำงาน ปู้หรั่นจึงต้องงัดทุกวิธีและทุกความสามารถที่มีเพื่อเอาชนะใจลู่เฉินหยางให้ได้! Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , ซีรีส์จีน-ไต้หวัน สุดฟิน , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ https://www.monomax.me/title/105133-step-by-step-love.html",https://www.monomax.me/title/105133-step-by-step-love.html
series_390,"ซีรีส์เรื่อง ฆาตกรรมปริศนา ปี 1 Nobody Knows เป็นซีรีส์ : 70 นาที ประเภทเรท ทั่วไป ・ ลึกลับ ซับซ้อน ซ่อนเงื่อน , ดราม่า , อาชญากรรม สืบสวน 16 ตอน นักแสดงนำ ได้แก่ คิมซอฮยอง , Ryu Deok-Hwan , Park Hoon , Ahn Ji-Ho , Moon Sung-Geun , Min Jin-Woong , Kang Ye-won , Jeon Suk-Chan , Baek Soo-Jang กำกับโดย Lee Jung-Heum เรื่องย่อคือ ""Nobody Knows ฆาตกรรมปริศนา ปี 1"" ซีรีส์เกาหลีแนวสืบสวน เรื่องราวของ ชายองจิน (คิมซอฮยอง) ตำรวจนักสืบสาวที่สูญเสียเพื่อนของเธอไปเมื่อ 19 ปีก่อน จากฝีมือฆาตกรต่อเนื่อง เธอคิดอยู่เสมอว่าเธอทำให้เพื่อนต้องตาย หลังจากนั้น 19 ปี ต่อมา มีคดีคล้ายกับเพื่อนของเธอเกิดขึ้นอีกครั้ง ชายองจินเชื่อว่าฆาตกรคนดังกล่าวคือคน ๆ เดียวกัน Tag: Tag ซีรีส์เกาหลี , ซีรีส์เอเชีย , ซีรีส์สืบสวนสอบสวนจากนานาชาติ , ซีรีส์แนวสืบสวน , สืบสวนสอบสวน https://www.monomax.me/title/104751-nobody-knows.html",https://www.monomax.me/title/104751-nobody-knows.html
series_391,"ซีรีส์เรื่อง ลวง_ลับ_จับตาย Ghost เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ ลึกลับ ซับซ้อน ซ่อนเงื่อน , อาชญากรรม สืบสวน , ดราม่า 16 ตอน นักแสดงนำ ได้แก่ ภูภูมิ พงศ์ภาณุภาค , ธนา ฉัตรบริรักษ์ , สมชาย เข็มกลัด , ณัฐ ศักดาทร , บุศรินทร์ วงศ์ลีลนนท์ , ภาวดี คุ้มโชคไพศาล , นัฐพล วธฉลาด , ทิโมธี สุปรีย์ลีลา , ทศพล หมายสุข , นันท์นิชา แซ่หวง , ทนงศักดิ์ ศุภการ , ปัญญา สุขขจีธำรง กำกับโดย นพชัย ชัยนาม เรื่องย่อคือ เกิดเหตุคดีฆาตกรรมดาราสาว ที่แฮกเกอร์นามแฝง ""ฮาเดส"" ตกเป็นผู้ต้องสงสัย ทำให้ ร.ต.อ. ภากร (ภูภูมิ พงศ์ภาณุภาค) จากหน่วยเฉพาะกิจอาชญากรรมไซเบอร์ เข้ามาตรวจสอบคดี จนได้รู้ว่าตัวตนที่แท้จริงของฮาเดสคือ พีรวัช (ธนา ฉัตรบริรักษ์) อดีตเพื่อนสนิทที่เคยเรียนนายร้อยมาด้วยกัน แต่แล้วหลักฐานชิ้นสำคัญในคดีกลับชี้ให้เห็นว่าภากรต่างหากที่มีส่วนเกี่ยวข้องในคดี ทั้งสองถูกคนร้ายตัวจริงไล่ล่าจนภากรเสียชีวิตในที่เกิดเหตุ ส่วนพีรวัชถูกไฟคลอกเสียโฉม มีเพียงหมวดวิวลดา (บุศรินทร์ วงศ์ลีลนนท์) รุ่นน้องคนสนิทเท่านั้นที่รู้ว่าพีรวัชคือคนที่รอดชีวิต เธอจึงใช้สถานการณ์นี้ปลอมแปลงข้อมูล และเปลี่ยนแปลงตัวตนศัลยกรรมใบหน้าให้พีรวัชกลายเป็นภากรอย่างสมบูรณ์ เพื่อสืบหาความจริงว่าใครคือผู้ร้ายที่อยู่เบื้องหลังเรื่องราวทั้งหมด Tag: Tag Exclusive , ซีรีส์ไทย , ซีรีส์เอเชีย , Mono Original , ซีรีส์สืบสวนสอบสวนจากนานาชาติ , ซีรีส์แนวสืบสวน , สืบสวนสอบสวน , สร้างจากซีรีส์ชื่อดัง , Mono-Original https://www.monomax.me/title/104942-ghost.html",https://www.monomax.me/title/104942-ghost.html
series_392,"ซีรีส์เรื่อง สลับร่างสืบสร้างรัก One the Woman เป็นซีรีส์ : 70 นาที ประเภทเรท ทั่วไป ・ ตลก , โรแมนติก , อาชญากรรม สืบสวน 16 ตอน นักแสดงนำ ได้แก่ อีฮานี , Lee Sang-Yoon , Jin Seo-Yeon , Lee Won-Geun , Jeon Kuk-Hwan , Na Young-Hee , Song Seung-Ha , Jo Yeon-Hee , Go Wook กำกับโดย Choi Hyeong-Hun เรื่องย่อคือ ""One The Woman สลับร่างสืบสร้างรัก"" ซีรีส์เกาหลีแนวสืบสวน-คอมเมดี้ เรื่องราวของ โจยอนจู (อีฮานี) อัยการสาวที่ชอบรับสินบนจากพวกคนเลว ขณะที่ คังมีนา (อีฮานี) ใช้ชีวิตโดยที่ครอบครัวและบ้านสามีต่างไม่แยแสเธอ โชคชะตาทำให้ทั้งคู่ได้เจอกันที่งานประมูลภาพศิลปะ ระหว่างที่ยอนจูกำลังสืบสวนคดีฉ้อโกง เธอได้บังเอิญเห็นมีนาและตกใจอย่างมากที่หน้าตาของทั้งคู่เหมือนกันราวกับแกะ หลังจากนั้นยอนจูก็ประสบอุบัติเหตุจนความจำเสื่อมและตื่นขึ้นมาพบว่าตัวเองกลายเป็นลูกสะใภ้ของฮันจูกรุ๊ป Tag: Tag ซีรีส์เกาหลี , ซีรีส์เอเชีย , สืบสวนสอบสวน , ซีรีส์สืบสวนสอบสวนจากนานาชาติ , ซีรีส์แนวสืบสวน , รักวุ่น ๆ https://www.monomax.me/title/104750-one-the-woman.html",https://www.monomax.me/title/104750-one-the-woman.html
series_393,"ซีรีส์เรื่อง เล่ห์รักลึกซึ้ง Indulgence เป็นซีรีส์ : 10 นาที ประเภทเรท ทั่วไป ・ ดราม่า , โรแมนติก 27 ตอน นักแสดงนำ ได้แก่ หวังจวินฮ่าว , เฝิงซีเหยา , Jiang Lin Yan , Li Ting Zhe , Zhang Guan Sen , Li Jia Xin , Hu Bao Sen กำกับโดย Gu Yun Yun เรื่องย่อคือ ""Indulgence เล่ห์รักลึกซึ้ง"" มินิซีรีส์จีนแนวโรแมนติก-ดราม่า ดัดแปลงจากนิยายออนไลน์ ""Desire to Flirt"" ที่ได้พระรองจากซีรีส์จีนฟอร์มยักษ์ยอดฮิต “ทาสปีศาจ The Blue Whisper” อย่าง 'หวังจวินฮ่าว' มารับบทนักแสดงนำประกบคู่กับนางเอกสาวสวย 'เฝิงซีเหยา' ผู้เคยฝากผลงานซีรีส์จีนโรแมนติก ""บังเอิญพบรัก Hi Venus"" โดยซีรีส์บอกเล่าเรื่องราวของสาวสวยพราวเสน่ห์ ""สวี่เวย"" (รับบทโดย เฝิงซีเหยา) ลูกสาวบุญธรรมของตระกูลไป๋ สวี่เวยไปเรียนต่อต่างประเทศ และกลับมายังประเทศจีนเพื่อเข้ารับตำแหน่งรองประธาน แต่จุดประสงค์ที่แท้จริงของเธอคือการสืบหาความจริงเกี่ยวกับอุบัติเหตุที่ทำให้ต้องสูญเสียพ่อและแม่เมื่อวัยเด็ก โดยการกลับมาในครั้งนี้ทำให้เธอได้พบกับ ""ไป๋ฉิงอวี้"" (รับบทโดย หวังจวินฮ่าว) คุณหมอจอมเจ้าชู้ ลูกชายของตระกูลไป๋ และแม้ว่าเขาจะไม่สนใจเข้ามาทำงานในบริษัทของพ่อ แต่ไป๋ฉิงอวี้คอยเฝ้าจับตามองสวี่เวยตลอดเวลา เพราะเขาสงสัยว่าเธอกลับมาพร้อมแผนการบางอย่าง! Tag: Tag ซีรีส์จีน , ซีรีส์เอเชีย , มินิซีรีส์ , สะเทือนอารมณ์ , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , ซีรีส์จีน-ไต้หวัน สุดฟิน , ออฟฟิศ https://www.monomax.me/title/105154-indulgence.html",https://www.monomax.me/title/105154-indulgence.html
series_394,"ซีรีส์เรื่อง ถอดรหัสเกมโจรกรรม Be Reborn เป็นซีรีส์ : 45 นาที ประเภทเรท ทั่วไป ・ อาชญากรรม สืบสวน 26 ตอน นักแสดงนำ ได้แก่ Zhang Yi , หวังจวิ้นข่าย , Feng Wen Juan , Fan Shi Ran , Xu Yue , Lan Hai Meng , Tian Xiao Jie , Yin Zhu Sheng , Pan Yue Ming , Zhang Guo Qiang , Jiang Bai Xuan , Zhai Wan Chen , Liu Yue , Zhao Qin , Liu Xian Da กำกับโดย Yang Dong เรื่องย่อคือ “Be Reborn ถอดรหัสเกมโจรกรรม” ได้สองนักแสดงมากความสามารถอย่าง “จางอี้” และ “หวังจวิ้นข่าย” โคจรมาร่วมงานกันในซีรีส์จีนแนวสืบสวน-อาชญากรรม เล่าเรื่องราวของ ""จวงเหวินเจี๋ย"" (หวังจวิ้นข่าย) นักศึกษาหนุ่มชั้นปีที่สาม สาขาวิชากฎหมาย ที่ครอบครัวมีประวัติโจรกรรมตั้งแต่รุ่นปู่และรุ่นพ่อ หากแต่เขากลับหลงใหลในชิ้นงานศิลปะเหมือนแม่ โดยเฉพาะภาพวาดบัวสายในหอศิลป์ชิงเฉิง วันหนึ่งจวงเหวินเจี๋ยสังเกตได้ว่าภาพบัวสายที่โชว์อยู่นั้นคือของปลอม แต่เขากลับโดน ""หลัวเจี้ยน"" (จางอี้) ตำรวจหัวหน้าทีมอาชญากรรม จับไปสอบสวนในฐานะผู้ต้องสงสัยขโมยภาพวาด ในขณะเดียวกันจวงเหวินเจี๋ยยังต้องไปพัวพันกับ ""ติงเซิงหั่ว"" (เถียนเสี่ยวเจี๋ย) อาชญากรที่ในอดีตเคยร่วมมือโจรกรรมกับพ่อของเขา งานนี้จวงเหวินเจี๋ยจะตามหาภาพวาดที่แท้จริง และไขปริศนาที่เกี่ยวกับพ่อที่หายสาบสูญได้หรือไม่? ลุ้นกันต่อใน “Be Reborn ถอดรหัสเกมโจรกรรม” Tag: Tag ซีรีส์เอเชีย , ซีรีส์จีน , ซีรีส์แนวสืบสวน , ซีรีส์สืบสวนสอบสวนจากนานาชาติ , สืบสวนสอบสวน , โจรกรรม , หนังตำรวจ https://www.monomax.me/title/104719-be-reborn.html",https://www.monomax.me/title/104719-be-reborn.html
series_395,"ซีรีส์เรื่อง มายารักซ่อนแค้น The Revenge of Begonia เป็นซีรีส์ : 15 นาที ประเภทเรท ทั่วไป ・ ดราม่า , โรแมนติก 24 ตอน นักแสดงนำ ได้แก่ หงเซียว , เหยียนจื่อเสียน , Cao Jun Hao , Luo Yu Tian , Wu Qian , Hao Yi Ran , Yang Xiao Bo , Yan Jin Feng กำกับโดย Zhang Ao เรื่องย่อคือ “The Revenge of Begonia มายารักซ่อนแค้น” มินิซีรีส์จีนแนวโรแมนติก-ดราม่า สร้างจากนิยายออนไลน์ ที่บอกเล่าเรื่องราวการแก้แค้นของ “หยางอันหนิง” (รับบทโดย หงเซียว) นักแสดงงิ้วชื่อดังที่ได้สูญเสียพี่ชายอันเป็นที่รักไป เธอตั้งใจที่จะตามหาฆาตกรเพื่อล้างแค้น จากเบาะแสที่พี่ชายได้เอ่ยถึงจวนผู้บัญชาการก่อนสิ้นลม หยางอันหนิงดำเนินแผนการเข้าหา “เฮ่อสิงโจว” (รับบทโดย เหยียนจื่อเสียน) รองผู้บัญชาการหนุ่ม มาดนิ่ง จนในที่สุดก็สามารถแต่งงานเข้าไปอยู่ในจวนผู้บัญชาการ กลายเป็นจุดเริ่มต้นของเส้นทางความรักที่เต็มไปด้วยเล่ห์เหลี่ยมและกลอุบาย Tag: Tag ซีรีส์เอเชีย , ซีรีส์จีน , มินิซีรีส์ , ล้างแค้น , ซีรีส์จีนย้อนยุค , รักซึ้ง ๆ , ซีรีส์จีน-ไต้หวัน สุดฟิน https://www.monomax.me/title/105167-the-revenge-of-begonia.html",https://www.monomax.me/title/105167-the-revenge-of-begonia.html
series_396,"ซีรีส์เรื่อง เขียนฟ้า วิมานฝัน SKY Castle เป็นซีรีส์ : 60 นาที ประเภทเรท ทั่วไป ・ ดราม่า 20 ตอน นักแสดงนำ ได้แก่ Yum Jung-Ah , Lee Tae-Ran , Yoon Se-Ah , Oh Na-Ra , คิมซอฮยอง , Jung Joon-Ho , คิมฮเยยุน , Lee Ji-Won , Choi Won-Young , Kang Chan-Hee , Kim Byung-Chul , Park Yoo-Na , Kim Dong-Hee , Jo Byeong-gyu , Jo Jae-Yun , Lee Yoo-Jin , Lee Hyun-Jin , คิมโบรา , Song Geon-Hee กำกับโดย Jo Hyun-Tak เรื่องย่อคือ ""SKY Castle เขียนฟ้า วิมานฝัน"" ซีรีส์เกาหลีแนวดราม่าที่สะท้อนเรื่องราวการแข่งขันในสังคมเกาหลีได้อย่างถึงแก่น โดยซีรีส์สามารถคว้าเรตติ้งสูงถึง 23.779% และยังกวาดรางวัลผู้กำกับยอดเยี่ยม (โจฮยอนทัก) นักแสดงนำหญิงยอดเยี่ยม (ยอมจองอา) นักแสดงสมทบชายยอดเยี่ยม (คิมบยองชอล) และ นักแสดงหญิงหน้าใหม่ (คิมฮเยยุน) จากเวที Baeksang Arts Awards ครั้งที่ 55 (2019) ซีรีส์จะพาเราไปพบกับเรื่องราวการชิงดีชิงเด่นของ 4 ครอบครัวที่อาศัยอยู่ใน ""SKY Castle"" (สกายแคสเซิล) หมู่บ้านสำหรับชนชั้นสูง ที่ส่วนใหญ่จะมีอาชีพเป็นแพทย์และอาจารย์ที่มีชื่อเสียง ซึ่งนอกจากจะต้องแข่งขันกันเองเพื่อความก้าวหน้าในสังคมและอาชีพ พวกเขายังผลักดันให้ลูก ๆ เดินไปตามเส้นทางที่ตัวเองกำหนด โดยเป้าหมายหลักคือการสอบติดแพทย์ที่มหาวิทยาลัยโซล ความตะกละตะกลามในอำนาจอย่างไม่มีที่สุดสิ้น จะทำให้ครอบครัวที่สวยหรูดำดิ่งสู่ความมืดมิดได้มากแค่ไหน? ติดตามรับชมพร้อมกันได้ใน ""SKY Castle เขียนฟ้า วิมานฝัน"" Tag: Tag ซีรีส์เกาหลี , ซีรีส์เอเชีย , ชิงอำนาจ , สะเทือนอารมณ์ , ลึกลับ , สะท้อนสังคม , นักร้องเกาหลีเล่นซีรีส์ https://www.monomax.me/title/104777-sky-castle.html",https://www.monomax.me/title/104777-sky-castle.html
series_397,"ซีรีส์เรื่อง เล่ห์รักพันธะหัวใจ My Everlasting Bride เป็นซีรีส์ : 10 นาที ประเภทเรท ทั่วไป ・ ดราม่า , โรแมนติก 24 ตอน นักแสดงนำ ได้แก่ Ke Ying , เหวินหยวน , Ke Bo Lun , Niu Xin Xin , Ming Yue , Yan Feng , Ren Zhong , Tao Xi กำกับโดย Zhou Mu Han เรื่องย่อคือ ""My Everlasting Bride เล่ห์รักพันธะหัวใจ"" มินิซีรีส์จีนแนวย้อนยุค ดราม่า บอกเล่าเรื่องราวการแต่งงานของจอมพลหนุ่มตระกูลเนี่ยและสาวใช้ตระกูลเสิ่น โดย ""หูเตี๋ย"" (รับบทโดย เคออิ่ง) คือสาวใช้ของตระกูลเสิ่น มีนิสัยเฉลียวฉลาด เคารพรัก ""เสิ่นชิงเซี่ย"" (รับบทโดย หนิวซินซิน) คุณหนูใหญ่ดุจดั่งพี่น้อง แต่คุณหนูใหญ่กลับถูกฆ่าตายอย่างปริศนา ทำให้หูเตี๋ยต้องสวมรอยเป็นเสิ่นชิงเซี่ยและแต่งงานกับ ""เนี่ยเจิน"" (รับบทโดย เหวินหยวน) จอมพลหนุ่มรูปงาม เพื่อแก้แค้นและสืบหาสาเหตุการเสียชีวิตของคุณหนูใหญ่ ท่ามกลางความรู้สึกดี ๆ ที่เริ่มก่อตัวระหว่างทั้งคู่ หูเตี๋ยก็พบว่าหลักฐานหลาย ๆ อย่างกำลังบ่งบอกว่าเนี่ยเจินคือคนร้าย! Tag: Tag ซีรีส์เอเชีย , ซีรีส์จีน , มินิซีรีส์ , ล้างแค้น , ซีรีส์จีน-ไต้หวัน สุดฟิน , ซีรีส์จีนย้อนยุค https://www.monomax.me/title/105163-my-everlasting-bride.html",https://www.monomax.me/title/105163-my-everlasting-bride.html
series_398,"ซีรีส์เรื่อง ป่วนรักครับเชฟ! Sweet Munchies เป็นซีรีส์ : 66 นาที ประเภทเรท ทั่วไป ・ ตลก , โรแมนติก 12 ตอน นักแสดงนำ ได้แก่ จองอิลอู , Kang Ji-Young , Lee Hak-Joo , Yang Dae-Hyeok , Kim Soo-Jin , Kim Seung-Su , Park Sung-Joon , Gong Min-Jung , Shin Woo-Gyeom กำกับโดย Song Ji-Won เรื่องย่อคือ “Sweet Munchies ป่วนรักครับเชฟ!” ซีรีส์เกาหลีแนวโรแมนติก-คอมเมดี้ บอกเล่าเรื่องราวของ ""พัคจินซอง"" (รับบทโดย จองอิลอู) เชฟหนุ่มสุดหล่อที่มีกิจการร้านอาหารมื้อดึก โดยหนึ่งในลูกค้าประจำก็คือ ""คิมอาจิน"" (รับบทโดย คังจียอง วง Kara) โปรดิวเซอร์สาวที่แบกความเหนื่อยล้ามาทานอาหารเพื่อฮีลใจ เธอทุ่มเททำงานอย่างหนักเพื่อให้ได้บรรจุเป็นพนักงานประจำ จนวันหนึ่งได้มีไอเดียที่จะทำรายการ ‘ปรุงรักให้ครบรสกับเกย์เชฟ’ โดยความยากของรายการนี้คือการหาเชฟที่เป็นเกย์จริง ๆ ภายใน 24 ชั่วโมง ในขณะที่เธอกำลังมืดแปดด้าน ชีวิตของเชฟพัคจินซองก็ถึงช่วงขาลง เพราะเขาต้องหาเงินจำนวนมากเพื่อมารักษาพ่อที่ประสบอุบัติเหตุ พัคจินซองจึงตัดสินใจแกล้งทำตัวเป็นเกย์เพื่อเสนอตัวเองเข้าร่วมรายการในฐานะ ""เชฟเกย์"" เมื่อรายการได้เริ่มขึ้นกระแสตอบรับก็ดีเกินคาด แต่พัคจินซองเกิดไม่สบายใจที่หลอกลวงทุกคน จึงขอยกเลิกการเข้าร่วมรายการ ส่งผลให้ ""คังแทวาน"" (รับบทโดย อีฮักจู) แฟชั่นดีไซเนอร์ชื่อดังที่ชื่นชอบเชฟพัคจินซองได้ถอนตัวไปด้วย งานนี้คิมอาจินจึงต้องหาทางเปลี่ยนใจเชฟพัคจินซองให้ได้! Tag: Tag ซีรีส์เกาหลี , ซีรีส์เอเชีย , รักวุ่น ๆ , LGBTQIAPLUS , อาหาร , ซีรีส์เอเชียสุดฟิน ต้อนรับวันวาเลนไทน์ , นักร้องเกาหลีเล่นซีรีส์ https://www.monomax.me/title/104785-sweet-munchies.html",https://www.monomax.me/title/104785-sweet-munchies.html
